name,category,season,current_price,cost,discount_percent,rating,review_count,views,add_to_cart,sales_volume,stock_level,conversion_rate,margin_percent,commercial_success,competitive_price
Produs Toys 936,Toys,offseason,131.89,45.04,0,3.8,536,2461,246,95,72,3.86,65.85,1,154.32
Produs Beauty 3,Beauty,offseason,85.68,43.25,10,4.4,116,2439,243,111,28,4.55,49.52,1,99.66
Produs Automotive 19,Automotive,holiday,106.45,73.26,0,4.3,126,4053,405,152,49,3.75,31.18,1,129.11
Produs Sports 966,Sports,normal,47.84,24.9,0,4.3,236,156,15,5,10,3.2,47.96,0,53.73
Produs Toys 1190,Toys,offseason,100.67,56.84,0,3.9,522,353,35,17,90,4.81,43.54,0,113.65
Produs Beauty 771,Beauty,promo,191.5,110.63,0,4.8,222,555,55,23,30,4.14,42.23,0,201.43
Produs Home 419,Home,holiday,242.09,92.48,0,3.8,287,719,71,19,31,2.64,61.8,0,258.44
Produs Garden 744,Garden,normal,166.74,120.22,0,3.1,124,1090,109,35,98,3.21,27.9,0,191.56
Produs Home 88,Home,normal,63.04,34.81,10,3.8,82,347,34,13,63,3.74,44.78,0,76.12
Produs Beauty 798,Beauty,offseason,110.58,61.67,5,4.4,135,1663,166,80,10,4.81,44.23,0,124.64
Produs Home 434,Home,normal,108.13,79.97,15,4.4,3343,3234,323,98,44,3.03,26.04,1,128.28
Produs Beauty 49,Beauty,offseason,71.25,36.1,10,4.5,308,165,16,8,51,4.83,49.33,0,76.7
Produs Beauty 993,Beauty,holiday,80.41,45.67,0,4.4,428,497,49,21,20,4.22,43.2,0,82.62
Produs Fashion 313,Fashion,normal,392.9,223.21,0,3.6,82,411,41,17,47,4.13,43.19,0,471.88
Produs Health 785,Health,normal,104.33,63.41,10,4.5,1723,540,54,16,17,2.96,39.22,1,119.67
Produs Beauty 991,Beauty,holiday,85.79,49.73,25,4.3,357,2066,206,62,47,3.0,42.03,1,96.05
Produs Home 1071,Home,offseason,32.62,21.33,0,4.1,250,2506,250,92,47,3.67,34.6,0,39.09
Produs Sports 343,Sports,offseason,98.91,64.65,0,4.7,55,5573,557,102,81,1.83,34.64,0,110.35
Produs Sports 1185,Sports,promo,79.59,52.46,30,4.1,100,3180,318,83,78,2.61,34.09,1,87.26
Produs Books 566,Books,offseason,216.88,142.6,10,4.9,222,2229,222,128,72,5.74,34.25,1,221.55
Produs Toys 605,Toys,holiday,75.44,54.23,0,4.0,416,2461,246,96,75,3.9,28.12,1,81.91
Produs Books 944,Books,promo,71.06,51.38,0,4.4,1371,4435,443,157,33,3.54,27.7,1,77.65
Produs Health 1111,Health,promo,161.72,97.47,0,4.7,82,4697,469,163,47,3.47,39.73,1,186.98
Produs Garden 456,Garden,normal,109.49,66.27,25,3.9,293,882,88,33,70,3.74,39.47,1,126.52
Produs Garden 936,Garden,promo,115.23,54.11,0,4.0,394,2152,215,62,39,2.88,53.04,1,122.48
Produs Garden 1042,Garden,holiday,83.06,49.35,0,4.0,530,3062,306,64,17,2.09,40.58,1,97.58
Produs Beauty 937,Beauty,promo,55.41,28.48,5,4.1,544,1957,195,65,64,3.32,48.6,1,63.99
Produs Electronics 1066,Electronics,offseason,80.36,58.37,0,3.6,401,2853,285,99,39,3.47,27.36,1,94.38
Produs Electronics 601,Electronics,promo,311.49,152.35,0,3.3,234,853,85,28,59,3.28,51.09,0,336.21
Produs Home 628,Home,promo,162.36,97.68,0,4.0,109,869,86,34,56,3.91,39.84,0,191.19
Produs Automotive 14,Automotive,offseason,131.39,88.81,0,4.3,222,1353,135,36,33,2.66,32.41,0,158.43
Produs Toys 378,Toys,holiday,73.44,49.69,0,4.8,158,774,77,22,42,2.84,32.34,0,77.26
Produs Electronics 78,Electronics,holiday,118.77,81.96,0,4.7,98,829,82,33,25,3.98,30.99,0,125.87
Produs Toys 347,Toys,holiday,104.88,44.03,10,4.7,41,1879,187,72,24,3.83,58.02,1,110.38
Produs Fashion 499,Fashion,promo,69.8,36.93,0,4.2,154,6403,640,203,25,3.17,47.09,0,74.23
Produs Sports 21,Sports,offseason,70.59,53.67,20,4.2,65,1367,136,32,57,2.34,23.97,0,74.34
Produs Health 1107,Health,holiday,44.66,22.44,20,4.4,331,2138,213,77,84,3.6,49.76,1,51.51
Produs Automotive 359,Automotive,promo,86.77,52.3,0,4.3,652,3719,371,77,71,2.07,39.73,1,95.06
Produs Books 414,Books,normal,52.72,29.19,0,4.3,500,560,56,28,75,5.0,44.64,1,59.19
Produs Health 1045,Health,offseason,84.52,41.36,0,4.2,37,194,19,6,103,3.09,51.06,0,90.88
Produs Health 665,Health,normal,127.74,78.42,20,4.2,151,247,24,10,58,4.04,38.61,0,141.8
Produs Toys 808,Toys,promo,129.34,78.78,5,3.7,640,509,50,21,54,4.12,39.09,0,138.98
Produs Sports 669,Sports,promo,113.05,63.21,0,4.3,277,211,21,7,1,3.31,44.09,0,121.08
Produs Sports 1152,Sports,offseason,258.01,150.7,0,4.6,997,811,81,19,55,2.34,41.59,0,304.3
Produs Fashion 992,Fashion,holiday,57.2,41.34,10,4.4,46,2691,269,81,60,3.01,27.73,0,60.87
Produs Sports 616,Sports,offseason,107.36,64.25,0,4.2,102,400,40,11,83,2.75,40.15,0,123.44
Produs Fashion 161,Fashion,normal,107.22,48.26,0,3.9,282,3262,326,77,16,2.36,54.99,0,121.68
Produs Automotive 1068,Automotive,offseason,93.98,60.7,5,4.2,1086,492,49,16,1,3.25,35.41,1,108.73
Produs Toys 963,Toys,promo,85.38,49.77,0,4.0,65,225,22,7,1,3.11,41.71,0,96.04
Produs Fashion 236,Fashion,offseason,165.46,79.32,20,4.3,119,1496,149,38,19,2.54,52.06,1,197.33
Produs Sports 457,Sports,holiday,142.92,107.12,0,4.3,100,1328,132,38,60,2.86,25.05,0,159.88
Produs Fashion 1131,Fashion,normal,136.92,83.04,10,3.4,246,758,75,21,70,2.77,39.35,0,157.06
Produs Health 168,Health,normal,134.79,76.49,0,3.8,50,7855,785,293,100,3.73,43.25,0,162.35
Produs Beauty 709,Beauty,normal,58.22,31.7,15,4.0,421,312,31,8,145,2.56,45.55,1,62.89
Produs Automotive 310,Automotive,holiday,76.11,47.98,20,4.5,371,1197,119,43,58,3.59,36.96,1,82.56
Produs Electronics 236,Electronics,offseason,92.09,35.42,0,4.6,985,714,71,23,80,3.22,61.54,0,102.45
Produs Beauty 405,Beauty,normal,96.77,41.41,5,4.5,131,3985,398,165,77,4.14,57.21,1,113.66
Produs Toys 785,Toys,offseason,31.86,16.9,25,4.1,171,530,53,26,2,4.9,46.97,0,35.59
Produs Health 911,Health,normal,174.47,99.87,0,3.4,111,230,23,9,1,3.91,42.76,0,197.26
Produs Fashion 1091,Fashion,normal,59.05,33.01,10,3.6,212,510,51,17,72,3.33,44.09,0,68.66
Produs Automotive 1019,Automotive,promo,87.95,60.53,0,4.1,49,1078,107,29,43,2.69,31.18,0,103.68
Produs Beauty 795,Beauty,holiday,135.48,80.75,0,4.6,226,2037,203,99,16,4.86,40.4,1,148.86
Produs Fashion 425,Fashion,normal,125.8,62.13,15,4.8,17,864,86,23,81,2.66,50.61,0,142.64
Produs Automotive 337,Automotive,normal,30.21,19.45,5,4.0,39,557,55,17,31,3.05,35.62,0,35.06
Produs Garden 969,Garden,offseason,96.43,61.44,15,3.8,462,1645,164,39,32,2.37,36.29,1,104.04
Produs Beauty 143,Beauty,promo,135.0,56.93,0,4.2,742,1835,183,85,64,4.63,57.83,1,154.93
Produs Health 113,Health,normal,78.89,47.91,10,4.6,30,1750,175,73,63,4.17,39.27,0,95.39
Produs Beauty 420,Beauty,offseason,133.19,81.82,0,3.9,28,92,9,3,39,3.23,38.57,0,134.39
Produs Sports 488,Sports,offseason,59.56,41.16,0,4.1,403,2563,256,71,6,2.77,30.89,1,66.88
Produs Beauty 861,Beauty,normal,68.36,40.65,5,4.3,64,9088,908,299,76,3.29,40.53,1,74.08
Produs Automotive 1141,Automotive,normal,105.69,76.09,0,4.0,51,728,72,15,68,2.06,28.01,0,121.49
Produs Beauty 1020,Beauty,promo,115.52,61.62,20,5.0,231,2548,254,105,16,4.12,46.66,1,129.58
Produs Garden 266,Garden,offseason,42.09,24.82,0,3.8,181,769,76,21,50,2.73,41.04,0,49.7
Produs Books 39,Books,offseason,75.03,45.42,0,4.4,19,3306,330,121,45,3.66,39.46,0,81.05
Produs Electronics 261,Electronics,promo,129.48,92.86,0,3.8,120,1422,142,35,1,2.46,28.28,0,141.42
Produs Automotive 436,Automotive,normal,145.33,65.34,0,3.5,295,2213,221,54,64,2.44,55.04,0,166.99
Produs Garden 632,Garden,offseason,57.01,30.96,0,3.4,300,958,95,35,60,3.65,45.7,0,69.52
Produs Health 694,Health,promo,84.04,50.68,0,4.5,72,721,72,15,1,2.08,39.69,0,89.1
Produs Home 145,Home,normal,61.67,31.8,0,3.6,252,358,35,10,86,2.79,48.44,0,66.43
Produs Beauty 827,Beauty,normal,50.26,27.09,10,3.6,980,372,37,16,28,4.3,46.11,1,59.45
Produs Books 989,Books,promo,42.95,31.33,0,4.0,233,579,57,19,80,3.28,27.05,0,51.54
Produs Home 635,Home,holiday,85.68,55.7,0,4.1,72,1073,107,32,45,2.98,34.99,0,99.47
Produs Beauty 718,Beauty,holiday,45.28,25.35,20,4.5,13,367,36,15,88,4.08,44.02,0,48.27
Produs Beauty 629,Beauty,promo,132.11,79.33,0,4.3,109,4501,450,176,74,3.91,39.95,1,149.87
Produs Garden 166,Garden,promo,64.23,45.44,25,3.9,77,1829,182,30,67,1.64,29.25,0,81.98
Produs Books 234,Books,normal,56.07,35.39,0,4.8,203,8453,845,410,77,4.85,36.89,1,65.55
Produs Automotive 398,Automotive,normal,218.81,137.52,0,4.0,35,536,53,16,73,2.98,37.15,0,252.21
Produs Books 284,Books,holiday,27.4,14.5,0,3.7,1459,113,11,5,85,4.42,47.07,0,32.17
Produs Home 609,Home,normal,155.57,109.96,0,4.0,16,4909,490,190,84,3.87,29.32,0,179.87
Produs Electronics 225,Electronics,promo,115.51,72.38,0,3.9,37,1777,177,48,95,2.7,37.34,0,125.12
Produs Health 516,Health,holiday,45.54,23.7,0,3.5,55,190,19,7,76,3.68,47.95,0,51.13
Produs Garden 403,Garden,normal,65.06,35.31,10,3.9,263,559,55,17,82,3.04,45.73,0,71.95
Produs Health 934,Health,holiday,126.04,49.09,0,4.6,480,2602,260,89,72,3.42,61.05,1,139.39
Produs Books 470,Books,promo,98.3,63.15,30,4.6,89,1086,108,40,26,3.68,35.76,0,105.36
Produs Automotive 495,Automotive,normal,144.64,82.72,0,4.2,749,17464,1746,496,45,2.84,42.81,1,160.96
Produs Automotive 155,Automotive,normal,51.4,29.42,0,4.0,36,2390,239,60,67,2.51,42.77,0,58.44
Produs Electronics 847,Electronics,holiday,118.74,74.01,0,4.2,368,1651,165,72,95,4.36,37.67,1,130.0
Produs Home 690,Home,normal,309.71,253.96,0,4.3,90,2430,243,87,58,3.58,18.0,0,350.5
Produs Sports 761,Sports,offseason,119.98,80.97,0,3.8,182,2819,281,75,1,2.66,32.51,0,135.75
Produs Fashion 152,Fashion,promo,106.39,68.05,0,3.8,38,452,45,10,1,2.21,36.04,0,113.07
Produs Electronics 118,Electronics,holiday,82.98,58.78,0,3.6,112,681,68,24,71,3.52,29.16,0,94.58
Produs Health 438,Health,normal,81.99,41.25,15,4.5,57,572,57,22,81,3.84,49.69,1,98.08
Produs Sports 1167,Sports,promo,55.6,31.68,0,4.1,27,2700,270,74,44,2.74,43.03,0,61.86
Produs Toys 996,Toys,offseason,600.0,455.22,0,4.3,44,1217,121,38,9,3.12,24.13,0,654.36
Produs Health 260,Health,promo,63.72,36.77,0,4.2,226,3640,364,150,26,4.12,42.3,1,69.91
Produs Toys 290,Toys,holiday,81.72,47.41,15,4.1,130,357,35,16,65,4.47,41.98,0,90.66
Produs Electronics 6,Electronics,holiday,247.96,171.86,0,4.0,1153,3479,347,103,58,2.96,30.69,1,283.1
Produs Sports 543,Sports,holiday,103.01,66.8,0,3.6,78,3313,331,111,12,3.35,35.15,0,120.92
Produs Health 712,Health,offseason,62.77,36.17,5,4.2,64,5302,530,228,61,4.3,42.38,1,73.24
Produs Garden 1188,Garden,holiday,79.25,45.97,0,3.8,278,962,96,31,56,3.22,41.99,0,92.97
Produs Home 725,Home,normal,181.19,89.13,20,3.1,189,441,44,14,61,3.17,50.81,0,228.55
Produs Electronics 1064,Electronics,normal,241.29,131.29,30,4.8,216,246,24,10,22,4.06,45.59,0,265.89
Produs Fashion 191,Fashion,offseason,413.98,224.25,0,4.0,861,1918,191,75,41,3.91,45.83,1,487.54
Produs Health 35,Health,normal,96.24,62.32,15,4.4,2151,362,36,18,59,4.97,35.25,1,106.63
Produs Health 953,Health,promo,21.07,12.71,0,4.1,329,289,28,12,25,4.15,39.68,0,24.51
Produs Home 136,Home,offseason,146.5,89.47,0,4.0,295,1198,119,29,1,2.42,38.93,0,161.95
Produs Garden 990,Garden,holiday,124.89,62.11,0,3.5,215,3612,361,112,96,3.1,50.27,1,135.46
Produs Fashion 1118,Fashion,normal,200.6,156.07,0,4.0,338,963,96,29,53,3.01,22.2,0,238.22
Produs Books 987,Books,holiday,57.02,40.35,0,4.6,366,595,59,24,41,4.03,29.24,0,68.95
Produs Garden 1156,Garden,promo,70.86,50.16,25,4.0,44,2918,291,82,39,2.81,29.21,1,82.58
Produs Books 768,Books,normal,35.69,23.45,10,4.4,593,2581,258,79,76,3.06,34.29,1,39.47
Produs Sports 823,Sports,normal,157.63,106.43,0,4.4,97,14425,1442,577,63,4.0,32.48,1,161.07
Produs Beauty 406,Beauty,offseason,79.02,43.13,30,4.5,39,271,27,12,49,4.42,45.42,0,88.65
Produs Beauty 534,Beauty,promo,52.52,27.01,25,5.0,194,1470,147,65,89,4.42,48.58,1,59.15
Produs Garden 917,Garden,offseason,91.94,65.15,0,4.1,86,1439,143,38,85,2.64,29.14,0,108.45
Produs Automotive 102,Automotive,holiday,179.46,106.08,5,4.1,232,3659,365,101,68,2.76,40.89,1,187.65
Produs Automotive 408,Automotive,holiday,84.55,62.36,0,4.6,1850,1416,141,33,94,2.33,26.25,1,97.27
Produs Health 1105,Health,promo,81.21,47.29,10,4.2,113,2108,210,74,28,3.51,41.77,0,95.02
Produs Home 213,Home,offseason,206.47,113.35,0,3.7,128,437,43,14,39,3.2,45.1,0,233.98
Produs Automotive 750,Automotive,normal,229.91,120.06,30,4.0,196,117,11,3,50,2.56,47.78,0,257.48
Produs Garden 955,Garden,offseason,37.07,24.1,5,3.9,459,392,39,13,25,3.31,34.98,1,41.06
Produs Garden 568,Garden,normal,122.51,67.47,5,4.1,21,1354,135,42,60,3.1,44.93,0,131.8
Produs Beauty 562,Beauty,normal,84.15,26.93,10,4.0,92,2034,203,71,27,3.49,68.0,0,96.79
Produs Sports 602,Sports,normal,156.78,97.38,0,4.0,752,1916,191,73,28,3.81,37.89,1,179.54
Produs Fashion 340,Fashion,promo,70.18,40.47,5,3.6,92,1701,170,41,79,2.41,42.33,0,75.33
Produs Automotive 758,Automotive,holiday,371.8,252.53,20,4.7,69,8308,830,329,55,3.96,32.08,1,422.23
Produs Fashion 73,Fashion,offseason,248.04,163.38,0,4.1,231,492,49,16,62,3.25,34.13,0,271.41
Produs Books 739,Books,promo,23.38,19.03,0,4.3,100,2827,282,123,18,4.35,18.62,0,29.82
Produs Books 892,Books,normal,62.69,37.31,0,4.0,589,540,54,20,60,3.7,40.49,0,72.81
Produs Toys 744,Toys,holiday,87.98,44.97,0,4.0,191,831,83,32,35,3.85,48.89,0,103.44
Produs Garden 86,Garden,offseason,242.91,168.85,0,4.1,146,5000,500,193,71,3.86,30.49,0,269.85
Produs Home 607,Home,normal,51.76,38.61,0,4.3,147,766,76,20,105,2.61,25.4,0,62.84
Produs Books 372,Books,holiday,90.65,62.79,15,3.8,239,357,35,16,71,4.47,30.73,0,106.6
Produs Garden 751,Garden,promo,30.2,19.04,10,4.5,281,1746,174,40,24,2.29,36.96,1,36.04
Produs Health 962,Health,offseason,15.12,10.49,0,4.5,118,4281,428,146,65,3.41,30.65,0,16.41
Produs Garden 749,Garden,offseason,91.45,60.94,30,3.9,53,9905,990,315,16,3.18,33.36,1,107.21
Produs Electronics 233,Electronics,holiday,94.11,72.87,20,4.5,604,439,43,21,74,4.78,22.57,1,99.66
Produs Toys 1059,Toys,holiday,83.08,44.93,0,4.0,280,705,70,24,65,3.4,45.92,0,91.6
Produs Toys 362,Toys,promo,100.65,49.9,0,3.5,204,248,24,8,1,3.22,50.42,0,117.68
Produs Garden 196,Garden,normal,34.8,24.41,0,5.0,563,3928,392,88,84,2.24,29.86,1,40.67
Produs Books 169,Books,promo,101.47,67.86,25,3.9,201,1075,107,53,1,4.93,33.12,1,114.75
Produs Fashion 1197,Fashion,holiday,78.29,51.32,0,3.8,427,1397,139,38,65,2.72,34.45,0,86.44
Produs Books 289,Books,normal,84.68,54.09,10,4.5,321,2547,254,120,57,4.71,36.13,1,103.53
Produs Home 1033,Home,promo,104.44,67.93,15,4.3,219,732,73,29,21,3.96,34.96,0,117.76
Produs Electronics 126,Electronics,normal,201.68,103.3,0,4.6,122,722,72,25,37,3.46,48.78,0,218.46
Produs Toys 442,Toys,promo,104.81,73.23,5,4.4,392,2809,280,127,22,4.52,30.13,1,120.13
Produs Books 230,Books,normal,61.02,38.99,25,5.0,187,7589,758,340,29,4.48,36.1,1,69.03
Produs Beauty 97,Beauty,promo,86.89,53.12,0,4.4,207,381,38,16,41,4.19,38.86,0,93.93
Produs Beauty 777,Beauty,promo,73.7,29.1,10,4.1,92,380,38,18,68,4.73,60.51,0,78.97
Produs Automotive 574,Automotive,normal,99.32,69.09,0,4.0,905,1071,107,33,15,3.08,30.44,1,123.57
Produs Automotive 521,Automotive,promo,59.39,40.07,15,4.1,519,5344,534,194,57,3.63,32.53,1,66.32
Produs Garden 668,Garden,offseason,126.39,100.86,0,3.3,56,1493,149,46,44,3.08,20.2,0,144.23
Produs Sports 951,Sports,offseason,140.58,86.51,0,4.2,106,2106,210,67,79,3.18,38.46,0,149.5
Produs Toys 953,Toys,holiday,171.16,82.43,5,4.1,404,1554,155,51,26,3.28,51.84,1,203.37
Produs Fashion 687,Fashion,offseason,42.65,24.76,0,4.6,291,474,47,17,31,3.58,41.94,0,46.26
Produs Automotive 327,Automotive,normal,142.31,99.33,0,4.2,176,836,83,22,16,2.63,30.2,0,155.91
Produs Books 883,Books,normal,234.55,130.83,0,4.3,213,191,19,8,119,4.18,44.22,0,296.25
Produs Automotive 363,Automotive,holiday,88.41,53.47,0,3.8,398,2737,273,72,83,2.63,39.52,0,93.9
Produs Toys 474,Toys,holiday,217.28,143.08,15,4.1,417,6378,637,199,79,3.12,34.15,1,228.6
Produs Fashion 946,Fashion,offseason,139.88,98.25,0,3.5,112,681,68,19,25,2.79,29.76,0,153.31
Produs Toys 973,Toys,promo,47.48,22.38,0,4.9,199,1096,109,43,53,3.92,52.86,0,54.92
Produs Automotive 503,Automotive,normal,47.63,36.28,0,4.6,315,8906,890,114,82,1.28,23.84,1,49.23
Produs Sports 1071,Sports,offseason,84.59,47.42,5,3.9,114,2713,271,89,63,3.28,43.94,1,104.15
Produs Books 507,Books,promo,48.19,31.75,20,4.4,2381,833,83,30,51,3.6,34.11,1,56.36
Produs Fashion 398,Fashion,offseason,62.34,39.61,5,3.6,486,5765,576,192,73,3.33,36.46,1,71.69
Produs Electronics 919,Electronics,holiday,153.46,99.41,20,4.1,427,1027,102,45,62,4.38,35.22,1,163.29
Produs Beauty 447,Beauty,promo,83.23,38.17,0,4.5,338,268,26,9,73,3.35,54.14,0,92.6
Produs Sports 323,Sports,promo,125.39,68.51,10,4.6,355,5020,502,122,57,2.43,45.36,1,137.15
Produs Sports 327,Sports,offseason,125.93,63.95,0,3.9,328,283,28,7,31,2.47,49.22,0,138.9
Produs Home 1022,Home,promo,256.46,155.39,0,3.6,98,19806,1980,410,1,2.07,39.41,1,279.27
Produs Books 810,Books,normal,66.84,46.51,5,4.1,178,1326,132,54,36,4.07,30.41,1,71.96
Produs Electronics 365,Electronics,normal,118.18,84.57,25,4.4,106,1219,121,50,96,4.1,28.44,0,149.48
Produs Beauty 926,Beauty,promo,72.46,48.72,5,4.7,4524,563,56,23,68,4.08,32.76,1,82.71
Produs Toys 951,Toys,holiday,99.53,60.86,0,3.5,863,1678,167,48,96,2.86,38.85,0,104.69
Produs Health 318,Health,normal,108.67,47.71,5,3.6,2152,3756,375,142,78,3.78,56.1,1,110.71
Produs Electronics 56,Electronics,promo,115.39,68.43,20,5.0,156,401,40,15,25,3.74,40.7,0,129.73
Produs Electronics 639,Electronics,promo,237.12,170.49,20,4.0,45,990,99,41,52,4.14,28.1,0,288.34
Produs Electronics 303,Electronics,offseason,81.38,47.35,5,3.8,656,1497,149,62,41,4.14,41.82,1,90.85
Produs Automotive 159,Automotive,promo,178.96,117.31,10,4.3,317,443,44,14,79,3.16,34.45,0,208.45
Produs Sports 1012,Sports,promo,111.11,71.15,0,3.6,398,1143,114,31,101,2.71,35.96,0,127.33
Produs Beauty 77,Beauty,holiday,37.13,20.55,0,4.1,1611,526,52,25,32,4.75,44.66,0,46.34
Produs Garden 648,Garden,promo,129.99,87.43,15,3.7,320,307,30,9,43,2.93,32.74,0,160.17
Produs Home 833,Home,promo,210.39,70.17,0,4.4,318,234,23,7,43,2.98,66.65,0,234.92
Produs Home 45,Home,offseason,48.37,33.7,0,4.1,298,1152,115,40,121,3.47,30.32,1,52.13
Produs Home 544,Home,promo,74.76,52.51,0,4.2,60,255,25,11,37,4.3,29.76,0,87.02
Produs Fashion 479,Fashion,normal,217.84,133.27,15,4.1,39,6312,631,226,3,3.58,38.82,1,245.03
Produs Books 494,Books,promo,127.6,70.79,0,3.9,275,641,64,26,10,4.05,44.52,0,148.05
Produs Garden 879,Garden,promo,99.53,64.48,0,3.4,556,3142,314,110,92,3.5,35.22,1,106.35
Produs Garden 854,Garden,promo,195.61,98.29,15,3.9,12,1835,183,58,83,3.16,49.75,0,216.28
Produs Sports 441,Sports,promo,37.5,21.7,0,4.5,97,940,94,22,7,2.34,42.13,0,39.96
Produs Automotive 487,Automotive,normal,110.15,61.22,0,4.5,102,463,46,16,5,3.45,44.42,0,124.11
Produs Garden 889,Garden,offseason,60.37,46.06,5,4.3,430,392,39,13,17,3.31,23.71,0,65.23
Produs Books 938,Books,offseason,58.44,38.45,0,4.7,1035,1755,175,76,119,4.33,34.21,1,65.56
Produs Toys 41,Toys,normal,120.1,80.23,0,4.2,28,520,52,20,48,3.84,33.2,0,136.02
Produs Garden 346,Garden,promo,84.94,53.41,0,4.2,35,702,70,21,42,2.99,37.12,0,103.03
Produs Garden 561,Garden,offseason,71.14,39.54,0,4.6,177,11044,1104,222,42,2.01,44.42,1,88.8
Produs Fashion 194,Fashion,promo,71.82,42.05,5,4.0,404,1093,109,35,47,3.2,41.45,1,86.63
Produs Beauty 1194,Beauty,promo,83.78,52.85,0,4.1,109,130,13,7,96,5.35,36.92,0,93.83
Produs Electronics 524,Electronics,holiday,119.37,90.83,5,4.5,56,564,56,27,71,4.78,23.91,0,148.28
Produs Books 377,Books,holiday,36.72,23.08,0,4.0,303,4781,478,219,39,4.58,37.15,1,41.05
Produs Books 982,Books,normal,125.02,81.96,10,4.7,518,738,73,22,51,2.98,34.44,1,140.67
Produs Books 678,Books,offseason,66.38,44.76,0,4.7,3724,2067,206,92,48,4.45,32.57,1,71.83
Produs Home 301,Home,offseason,147.63,77.59,0,4.4,120,1583,158,54,52,3.41,47.44,0,163.62
Produs Automotive 761,Automotive,offseason,194.56,131.5,0,3.7,53,1486,148,55,76,3.7,32.41,0,233.03
Produs Sports 786,Sports,offseason,69.53,43.46,0,3.7,219,933,93,39,39,4.18,37.5,0,79.17
Produs Automotive 431,Automotive,promo,105.7,79.93,0,4.6,45,1483,148,35,76,2.36,24.38,0,118.43
Produs Toys 757,Toys,offseason,64.32,37.86,0,4.0,24,438,43,14,2,3.19,41.14,0,73.54
Produs Toys 371,Toys,promo,57.97,34.01,0,4.6,676,57,5,2,72,3.49,41.33,0,65.38
Produs Books 778,Books,normal,78.8,56.67,5,4.4,347,528,52,25,18,4.73,28.09,0,100.36
Produs Garden 562,Garden,holiday,158.38,97.75,15,4.8,125,801,80,19,46,2.37,38.28,0,172.04
Produs Electronics 672,Electronics,promo,51.39,33.16,10,4.4,3076,412,41,12,19,2.91,35.48,1,65.92
Produs Home 589,Home,holiday,178.18,105.5,15,4.2,41,1291,129,27,25,2.09,40.79,0,203.34
Produs Electronics 667,Electronics,offseason,350.61,189.26,0,4.0,789,183,18,6,80,3.27,46.02,0,386.3
Produs Fashion 867,Fashion,normal,159.4,95.11,0,3.8,63,477,47,21,89,4.4,40.33,0,170.17
Produs Beauty 688,Beauty,holiday,59.31,40.32,10,4.9,2200,947,94,38,61,4.01,32.01,1,68.29
Produs Health 73,Health,offseason,137.09,77.51,0,3.4,713,1384,138,58,51,4.19,43.46,1,162.28
Produs Garden 312,Garden,normal,115.74,65.88,0,3.6,10,1224,122,30,53,2.45,43.08,0,126.69
Produs Health 692,Health,promo,94.85,55.57,0,4.6,183,2099,209,76,82,3.62,41.41,1,100.98
Produs Toys 488,Toys,holiday,75.09,43.0,0,4.4,160,10083,1008,363,50,3.6,42.73,1,82.43
Produs Books 32,Books,promo,42.68,28.84,10,4.6,264,8175,817,345,31,4.22,32.42,1,48.26
Produs Books 91,Books,normal,47.84,30.06,5,4.4,754,3033,303,152,91,5.01,37.17,1,55.43
Produs Books 239,Books,normal,70.37,47.18,0,4.3,4097,820,82,36,75,4.39,32.95,1,82.23
Produs Toys 151,Toys,holiday,159.89,92.27,15,3.7,197,2187,218,91,37,4.16,42.29,1,179.7
Produs Toys 631,Toys,promo,67.13,55.05,5,3.7,218,1193,119,42,53,3.52,18.0,0,72.73
Produs Electronics 761,Electronics,normal,244.93,141.81,0,4.2,42,566,56,18,22,3.18,42.1,0,267.32
Produs Books 255,Books,offseason,96.88,66.17,0,4.9,184,709,70,29,39,4.09,31.7,0,105.8
Produs Beauty 707,Beauty,promo,123.11,54.59,0,3.1,417,102,10,5,37,4.87,55.66,0,125.72
Produs Home 219,Home,promo,130.9,79.01,0,4.4,176,2361,236,94,33,3.98,39.64,1,153.0
Produs Books 270,Books,promo,38.01,29.41,0,4.1,364,191,19,11,71,5.75,22.63,0,40.95
Produs Home 701,Home,offseason,323.02,208.7,0,4.5,627,397,39,17,1,4.28,35.39,0,389.49
Produs Sports 770,Sports,promo,50.82,33.41,20,3.8,308,4139,413,77,40,1.86,34.25,1,55.89
Produs Toys 742,Toys,holiday,77.18,38.01,0,3.4,807,736,73,28,32,3.8,50.75,0,86.4
Produs Garden 1186,Garden,normal,120.62,46.43,0,4.4,132,659,65,19,51,2.88,61.51,1,142.75
Produs Home 565,Home,offseason,155.42,99.22,10,3.9,253,357,35,12,103,3.36,36.16,0,177.32
Produs Sports 1172,Sports,promo,71.64,41.34,5,4.3,51,4270,427,123,37,2.88,42.29,1,79.55
Produs Fashion 1180,Fashion,normal,115.98,59.29,10,3.8,170,414,41,14,101,3.38,48.88,0,125.93
Produs Fashion 433,Fashion,offseason,237.7,132.35,20,4.0,65,2070,207,47,80,2.27,44.32,0,266.85
Produs Sports 650,Sports,promo,481.29,288.58,10,4.3,145,784,78,27,27,3.44,40.04,0,579.29
Produs Fashion 1073,Fashion,promo,183.68,132.23,25,3.9,147,637,63,19,1,2.98,28.01,0,189.99
Produs Books 328,Books,normal,32.9,19.81,20,4.3,1703,1872,187,103,31,5.5,39.78,1,40.12
Produs Electronics 138,Electronics,normal,55.05,32.05,5,4.3,132,923,92,35,49,3.79,41.78,0,60.97
